id_code,current_date,current_time,source_name,destination_name,train_name,target,country_code_source,longitude_source,latitude_source,mean_halt_times_source,country_code_destination,longitude_destination,latitude_destination,mean_halt_times_destination,current_year,current_week,current_day,is_weekend,source_num,destination_num,current_decimal_time,source_address,destination_address
rfwsznvvcuimgvw,2016-09-06,07:59:52 AM,station$571,station$178,ICTYS,medium,whber,3.740591,51.056365,80.5346820809,whber,4.421101,51.2172,467.9826589595,2016,36,Tuesday,False,571,178,7.59,Ledeberg,Antwerpen
nlnqrxjahuowqay,2016-09-06,12:13:12 PM,station$525,station$544,ICZVZZ,high,whber,3.216726,51.197226,164.4190751445,whber,3.710675,51.035896,309.0144508671,2016,36,Tuesday,False,525,544,12.13,Brugge,Gent
dgmbacrsfqtzmll,2016-09-06,04:45:32 PM,station$147,station$212,ICXWZV,high,whber,4.356801,50.845658,634.1647398844,whber,4.937415,51.322032,48.5260115607,2016,36,Tuesday,False,147,212,16.45,Brussels,Turnhout
loenfzczlovcpnd,2016-09-06,05:28:01 PM,station$544,station$525,ICZVXS,high,whber,3.710675,51.035896,309.0144508671,whber,3.216726,51.197226,164.4190751445,2016,36,Tuesday,False,544,525,17.28,Gent,Brugge
okfvzoqmonxklte,2016-09-06,05:31:45 PM,station$576,station$565,LVSS,low,whber,4.101427,51.022781,101.8728323699,whber,3.768889,51.017531,64.1907514451,2016,36,Tuesday,False,576,565,17.31,Dendermonde,Ledeberg
qhnmecbxwahrqfz,2016-09-07,07:42:58 AM,station$550,station$544,ICXUAU,low,whber,3.330341,50.990842,19.8901734104,whber,3.710675,51.035896,309.0144508671,2016,36,Wednesday,False,550,544,7.42,Tielt,Gent
wxtwwqdbxbggdgm,2016-09-07,08:36:49 AM,station$565,station$576,LVVT,low,whber,3.768889,51.017531,64.1907514451,whber,4.101427,51.022781,101.8728323699,2016,36,Wednesday,False,565,576,8.36,Ledeberg,Dendermonde
vnfocujshbxcsvr,2016-09-07,01:25:36 PM,station$178,station$147,ICYAXV,low,whber,4.421101,51.2172,467.9826589595,whber,4.356801,50.845658,634.1647398844,2016,36,Wednesday,False,178,147,13.25,Antwerpen,Brussels
uubipacdbtcmrcz,2016-09-08,07:37:03 AM,station$571,station$178,ICTYS,high,whber,3.740591,51.056365,80.5346820809,whber,4.421101,51.2172,467.9826589595,2016,36,Thursday,False,571,178,7.37,Ledeberg,Antwerpen
cghxaltcviijmzb,2016-09-08,08:31:13 AM,station$565,station$576,LVVT,low,whber,3.768889,51.017531,64.1907514451,whber,4.101427,51.022781,101.8728323699,2016,36,Thursday,False,565,576,8.31,Ledeberg,Dendermonde
giuxqbxmynvlvou,2016-09-08,06:08:53 PM,station$178,station$571,ICZSXR,low,whber,4.421101,51.2172,467.9826589595,whber,3.740591,51.056365,80.5346820809,2016,36,Thursday,False,178,571,18.08,Antwerpen,Ledeberg
bmqraoqmeuzqoaa,2016-09-08,10:55:38 PM,station$178,station$147,ICXZXT,medium,whber,4.421101,51.2172,467.9826589595,whber,4.356801,50.845658,634.1647398844,2016,36,Thursday,False,178,147,22.55,Antwerpen,Brussels
rwkxoqbhkpgkfoj,2016-09-09,08:43:51 AM,station$565,station$576,LVVT,low,whber,3.768889,51.017531,64.1907514451,whber,4.101427,51.022781,101.8728323699,2016,36,Friday,False,565,576,8.43,Ledeberg,Dendermonde
ajfflvnprxlcgta,2016-09-09,09:23:02 AM,station$349,station$147,ICYZYT,medium,whber,4.691497,50.570489,84.8063583815,whber,4.356801,50.845658,634.1647398844,2016,36,Friday,False,349,147,9.23,Gembloux,Brussels
ifnigqvlzqmlzua,2016-09-09,02:55:11 PM,station$525,station$544,ICYSZW,low,whber,3.216726,51.197226,164.4190751445,whber,3.710675,51.035896,309.0144508671,2016,36,Friday,False,525,544,14.55,Brugge,Gent
yztlcffrjeyikng,2016-09-09,04:42:41 PM,station$544,station$525,ICZVXT,low,whber,3.710675,51.035896,309.0144508671,whber,3.216726,51.197226,164.4190751445,2016,36,Friday,False,544,525,16.42,Gent,Brugge
ywjxrvphxjuioyh,2016-09-09,04:44:45 PM,station$130,station$281,ICWZV,high,whber,4.360846,50.859663,640.2658959538,whber,5.566695,50.62455,269.1242774567,2016,36,Friday,False,130,281,16.44,Brussels,Liege
klkbscgqpuluwyz,2016-09-09,07:10:22 PM,station$147,station$266,ICVAT,low,whber,4.356801,50.845658,634.1647398844,whber,4.715866,50.88228,351.9161849711,2016,36,Friday,False,147,266,19.1,Brussels,Leuven
uclvgbybbdwvwqa,2016-09-09,09:49:20 PM,station$582,station$579,LVUR,high,whber,3.881883,51.001603,74.6069364162,whber,4.011094,51.003149,21.4335260116,2016,36,Friday,False,582,579,21.49,Wetteren,Berlare
qgewugiwmoguhhd,2016-09-09,09:49:31 PM,station$582,station$579,LVTA,low,whber,3.881883,51.001603,74.6069364162,whber,4.011094,51.003149,21.4335260116,2016,36,Friday,False,582,579,21.49,Wetteren,Berlare
gaugdrwudohkzhf,2016-09-10,11:16:49 AM,station$525,station$544,ICVZA,low,whber,3.216726,51.197226,164.4190751445,whber,3.710675,51.035896,309.0144508671,2016,36,Saturday,True,525,544,11.16,Brugge,Gent
rngdnygqnwhzdjl,2016-09-10,02:48:41 PM,station$178,station$544,ICYUZW,medium,whber,4.421101,51.2172,467.9826589595,whber,3.710675,51.035896,309.0144508671,2016,36,Saturday,True,178,544,14.48,Antwerpen,Gent
iyyzlniwukwwgys,2016-09-10,02:49:01 PM,station$178,station$544,ICYUZW,high,whber,4.421101,51.2172,467.9826589595,whber,3.710675,51.035896,309.0144508671,2016,36,Saturday,True,178,544,14.49,Antwerpen,Gent
wbgsnghgvirwngn,2016-09-10,10:13:16 PM,station$544,station$525,ICZSWY,low,whber,3.710675,51.035896,309.0144508671,whber,3.216726,51.197226,164.4190751445,2016,36,Saturday,True,544,525,22.13,Gent,Brugge
oiqdoecscjeofbc,2016-09-11,07:49:46 AM,station$525,station$150,ICVAT,low,whber,3.216726,51.197226,164.4190751445,whber,4.336531,50.835707,686.6156069364,2016,36,Sunday,True,525,150,7.49,Brugge,Brussels
zqmcribpybbxvtp,2016-09-11,04:19:42 PM,station$214,station$214,ICYUZV,medium,whber,4.482785,51.017648,306.5231213873,whber,4.482785,51.017648,306.5231213873,2016,36,Sunday,True,214,214,16.19,Mechelen,Mechelen
gumkbqymmixzmlw,2016-09-12,06:19:59 AM,station$598,station$544,ICXUYS,low,whber,4.039653,50.942813,88.2630057803,whber,3.710675,51.035896,309.0144508671,2016,37,Monday,False,598,544,6.19,Aalst,Gent
omvefhcpxmghjvk,2016-09-12,06:20:31 AM,station$598,station$544,ICYYYT,medium,whber,4.039653,50.942813,88.2630057803,whber,3.710675,51.035896,309.0144508671,2016,37,Monday,False,598,544,6.2,Aalst,Gent
maouqfmygwwtpai,2016-09-12,08:27:06 AM,station$565,station$576,LVVT,low,whber,3.768889,51.017531,64.1907514451,whber,4.101427,51.022781,101.8728323699,2016,37,Monday,False,565,576,8.27,Ledeberg,Dendermonde
molwtamcqzedijc,2016-09-12,05:11:27 PM,station$544,station$565,LZSUT,medium,whber,3.710675,51.035896,309.0144508671,whber,3.768889,51.017531,64.1907514451,2016,37,Monday,False,544,565,17.11,Gent,Ledeberg
ricpwrfnvyleyky,2016-09-12,06:57:51 PM,station$544,station$550,ICXUWA,medium,whber,3.710675,51.035896,309.0144508671,whber,3.330341,50.990842,19.8901734104,2016,37,Monday,False,544,550,18.57,Gent,Tielt
uygrplcvsgccjhv,2016-09-13,08:38:31 AM,station$565,station$576,LVVT,low,whber,3.768889,51.017531,64.1907514451,whber,4.101427,51.022781,101.8728323699,2016,37,Tuesday,False,565,576,8.38,Ledeberg,Dendermonde
hxrgxbkrvvhlwyz,2016-09-13,08:46:25 AM,station$550,station$544,ICXUAT,medium,whber,3.330341,50.990842,19.8901734104,whber,3.710675,51.035896,309.0144508671,2016,37,Tuesday,False,550,544,8.46,Tielt,Gent
slnajejjgytflgm,2016-09-13,04:38:11 PM,station$150,station$501,ICZTXT,high,whber,4.336531,50.835707,686.6156069364,whber,3.856543,50.449827,58.3410404624,2016,37,Tuesday,False,150,501,16.38,Brussels,Quaregnon
oiubbjybnovmepe,2016-09-13,05:34:01 PM,station$576,station$565,LVSS,low,whber,4.101427,51.022781,101.8728323699,whber,3.768889,51.017531,64.1907514451,2016,37,Tuesday,False,576,565,17.34,Dendermonde,Ledeberg
hsoanbobwhxupce,2016-09-13,05:55:44 PM,station$544,station$147,ICWZT,low,whber,3.710675,51.035896,309.0144508671,whber,4.356801,50.845658,634.1647398844,2016,37,Tuesday,False,544,147,17.55,Gent,Brussels
grnbzlerkkgxoat,2016-09-15,07:27:23 AM,station$565,station$576,LVVU,low,whber,3.768889,51.017531,64.1907514451,whber,4.101427,51.022781,101.8728323699,2016,37,Thursday,False,565,576,7.27,Ledeberg,Dendermonde
ebgsjbijnbizvfy,2016-09-15,03:05:04 PM,station$147,station$266,ICVZX,medium,whber,4.356801,50.845658,634.1647398844,whber,4.715866,50.88228,351.9161849711,2016,37,Thursday,False,147,266,15.05,Brussels,Leuven
odlinqlojuimkxo,2016-09-15,11:00:08 PM,station$150,station$150,ICXUWV,low,whber,4.336531,50.835707,686.6156069364,whber,4.336531,50.835707,686.6156069364,2016,37,Thursday,False,150,150,23,Brussels,Brussels
gotzmbphxsmewcc,2016-09-15,11:00:09 PM,station$177,station$525,ICXUWV,low,whber,4.482076,50.896456,171.0202312139,whber,3.216726,51.197226,164.4190751445,2016,37,Thursday,False,177,525,23,Zaventem,Brugge
utggipqwofocxup,2016-09-15,11:51:49 PM,station$266,station$566,ICVWW,low,whber,4.715866,50.88228,351.9161849711,whber,3.797088,51.002807,64.1907514451,2016,37,Thursday,False,266,566,23.51,Leuven,Melle
jlflmttkvdomget,2016-09-16,09:01:19 AM,station$525,station$544,ICVAS,low,whber,3.216726,51.197226,164.4190751445,whber,3.710675,51.035896,309.0144508671,2016,37,Friday,False,525,544,9.01,Brugge,Gent
sdvaaivoimeunpk,2016-09-16,10:23:15 AM,station$241,station$266,ICYUXV,medium,whber,5.327627,50.930822,180.598265896,whber,4.715866,50.88228,351.9161849711,2016,37,Friday,False,241,266,10.23,Hasselt,Leuven
mvejdxbrufnueim,2016-09-16,10:41:58 AM,station$178,station$185,ZSYS,low,whber,4.421101,51.2172,467.9826589595,whber,4.432221,51.19923,421.6445086705,2016,37,Friday,False,178,185,10.41,Antwerpen,Antwerpen
htrnqtdnvgknprq,2016-09-16,10:42:03 AM,station$185,station$188,ZSYS,low,whber,4.432221,51.19923,421.6445086705,whber,4.390259,51.197828,71.1936416185,2016,37,Friday,False,185,188,10.42,Antwerpen,Antwerpen
zripziezweanmkg,2016-09-16,10:42:08 AM,station$188,station$595,ZSYS,low,whber,4.390259,51.197828,71.1936416185,whber,4.25952,51.208336,48.2080924855,2016,37,Friday,False,188,595,10.42,Antwerpen,Beveren
kpfpqebvjhjskxr,2016-09-16,10:42:14 AM,station$595,station$592,ZSYS,low,whber,4.25952,51.208336,48.2080924855,whber,4.142966,51.171472,127.5838150289,2016,37,Friday,False,595,592,10.42,Beveren,Sint-Niklaas
jafrvbytxoiaidh,2016-09-16,10:42:18 AM,station$592,station$588,ZSYS,low,whber,4.142966,51.171472,127.5838150289,whber,3.987794,51.108062,103.9566473988,2016,37,Friday,False,592,588,10.42,Sint-Niklaas,Lokeren
zlzgmcolirzhezi,2016-09-16,10:42:22 AM,station$588,station$571,ZSYS,medium,whber,3.987794,51.108062,103.9566473988,whber,3.740591,51.056365,80.5346820809,2016,37,Friday,False,588,571,10.42,Lokeren,Ledeberg
qafhcjfsgoojgob,2016-09-16,10:42:26 AM,station$571,station$544,ZSYS,low,whber,3.740591,51.056365,80.5346820809,whber,3.710675,51.035896,309.0144508671,2016,37,Friday,False,571,544,10.42,Ledeberg,Gent
erjvxyhqwxborbl,2016-09-16,10:42:30 AM,station$544,station$525,ZSYS,low,whber,3.710675,51.035896,309.0144508671,whber,3.216726,51.197226,164.4190751445,2016,37,Friday,False,544,525,10.42,Gent,Brugge
wnsmnemreuvmhwh,2016-09-16,10:42:34 AM,station$525,station$543,ZSYS,low,whber,3.216726,51.197226,164.4190751445,whber,2.925809,51.228212,59.8959537572,2016,37,Friday,False,525,543,10.42,Brugge,Ostend
ytxveycluktkzde,2016-09-16,11:44:17 AM,station$223,station$222,SVXXUA,high,whber,4.45749,50.9584,51.2398843931,whber,4.470937,50.977449,41.9248554913,2016,37,Friday,False,223,222,11.44,Zemst,Zemst
rccwvvczjatfpwv,2016-09-16,11:55:51 AM,station$242,station$266,ICZVXA,low,whber,5.292866,50.886837,37.9537572254,whber,4.715866,50.88228,351.9161849711,2016,37,Friday,False,242,266,11.55,Alken,Leuven
kmcsuftqskljsmz,2016-09-16,02:45:50 PM,station$99,station$106,SRXYSS,medium,whber,4.442774,50.890478,72.3294797688,whber,4.373674,50.838943,142.6011560694,2016,37,Friday,False,99,106,14.45,Diegem,Brussels
hzejnldwvoqlfqi,2016-09-16,03:16:05 PM,station$99,station$100,SYXTUW,medium,whber,4.442774,50.890478,72.3294797688,whber,4.469886,50.885723,72.3294797688,2016,37,Friday,False,99,100,15.16,Diegem,Zaventem
rdqtboupkwhommk,2016-09-16,04:36:55 PM,station$130,station$214,ICWVZV,high,whber,4.360846,50.859663,640.2658959538,whber,4.482785,51.017648,306.5231213873,2016,37,Friday,False,130,214,16.36,Brussels,Mechelen
ovjjmyqizkrdnwp,2016-09-16,04:37:07 PM,station$130,station$214,ICWVZV,high,whber,4.360846,50.859663,640.2658959538,whber,4.482785,51.017648,306.5231213873,2016,37,Friday,False,130,214,16.37,Brussels,Mechelen
okqigjmdffsknwc,2016-09-16,04:43:24 PM,station$147,station$130,SAZV,low,whber,4.356801,50.845658,634.1647398844,whber,4.360846,50.859663,640.2658959538,2016,37,Friday,False,147,130,16.43,Brussels,Brussels
qpfozunemsatjxr,2016-09-16,04:43:35 PM,station$130,station$132,SAZV,low,whber,4.360846,50.859663,640.2658959538,whber,4.348513,50.87943,58.4739884393,2016,37,Friday,False,130,132,16.43,Brussels,Brussels
crhxrlbftlgrsbc,2016-09-16,04:43:41 PM,station$132,station$133,SAZV,low,whber,4.348513,50.87943,58.4739884393,whber,4.32622,50.880833,95.676300578,2016,37,Friday,False,132,133,16.43,Brussels,Wemmel
wnjglnwplikputr,2016-09-16,04:43:45 PM,station$133,station$141,SAZV,low,whber,4.32622,50.880833,95.676300578,whber,4.289895,50.872625,39.1213872832,2016,37,Friday,False,133,141,16.43,Wemmel,Dilbeek
dambyipfmdaotnz,2016-09-16,04:43:49 PM,station$141,station$142,SAZV,low,whber,4.289895,50.872625,39.1213872832,whber,4.273543,50.868337,39.1213872832,2016,37,Friday,False,141,142,16.43,Dilbeek,Dilbeek
wrfojqappdvxhtn,2016-09-16,04:43:54 PM,station$142,station$143,SAZV,low,whber,4.273543,50.868337,39.1213872832,whber,4.243393,50.866728,39.1213872832,2016,37,Friday,False,142,143,16.43,Dilbeek,Dilbeek
wyzzukaqqknrgmf,2016-09-16,04:43:58 PM,station$143,station$144,SAZV,low,whber,4.243393,50.866728,39.1213872832,whber,4.205081,50.86716,39.1213872832,2016,37,Friday,False,143,144,16.43,Dilbeek,Ternat
lrvsygxtvabmgbk,2016-09-16,04:44:04 PM,station$143,station$144,SAZV,low,whber,4.243393,50.866728,39.1213872832,whber,4.205081,50.86716,39.1213872832,2016,37,Friday,False,143,144,16.44,Dilbeek,Ternat
vmfybsoqubgckdw,2016-09-16,04:44:08 PM,station$144,station$145,SAZV,low,whber,4.205081,50.86716,39.1213872832,whber,4.16534,50.874522,39.3121387283,2016,37,Friday,False,144,145,16.44,Ternat,Ternat
eooazbbexopsgpj,2016-09-16,04:44:13 PM,station$145,station$146,SAZV,low,whber,4.16534,50.874522,39.3121387283,whber,4.115171,50.882451,39.1445086705,2016,37,Friday,False,145,146,16.44,Ternat,Liedekerke
mwesnszpfthmgwa,2016-09-16,04:44:18 PM,station$146,station$627,SAZV,low,whber,4.115171,50.882451,39.1445086705,whber,4.095287,50.882531,82.9653179191,2016,37,Friday,False,146,627,16.44,Liedekerke,Liedekerke
imgzoacmqcioaot,2016-09-16,04:44:23 PM,station$627,station$626,SAZV,low,whber,4.095287,50.882531,82.9653179191,whber,4.071825,50.891925,156.1300578035,2016,37,Friday,False,627,626,16.44,Liedekerke,Denderleeuw
ucqajrylhmihhqd,2016-09-16,04:44:28 PM,station$626,station$600,SAZV,low,whber,4.071825,50.891925,156.1300578035,whber,4.055447,50.919621,59.8786127168,2016,37,Friday,False,626,600,16.44,Denderleeuw,Aalst
qmqceqrjuiuncnh,2016-09-16,04:44:33 PM,station$600,station$598,SAZV,low,whber,4.055447,50.919621,59.8786127168,whber,4.039653,50.942813,88.2630057803,2016,37,Friday,False,600,598,16.44,Aalst,Aalst
kjnlyhclddmwiay,2016-09-16,04:48:24 PM,station$544,station$178,ICZSZU,high,whber,3.710675,51.035896,309.0144508671,whber,4.421101,51.2172,467.9826589595,2016,37,Friday,False,544,178,16.48,Gent,Antwerpen
jedsqjsptglimwc,2016-09-16,04:48:28 PM,station$130,station$576,SXYYUV,medium,whber,4.360846,50.859663,640.2658959538,whber,4.101427,51.022781,101.8728323699,2016,37,Friday,False,130,576,16.48,Brussels,Dendermonde
liwivjmmojdwvpk,2016-09-16,04:50:14 PM,station$544,station$178,ICZSZU,medium,whber,3.710675,51.035896,309.0144508671,whber,4.421101,51.2172,467.9826589595,2016,37,Friday,False,544,178,16.5,Gent,Antwerpen
nrxgamqxwrvclkj,2016-09-16,04:50:18 PM,station$544,station$178,ICZSZU,high,whber,3.710675,51.035896,309.0144508671,whber,4.421101,51.2172,467.9826589595,2016,37,Friday,False,544,178,16.5,Gent,Antwerpen
tifbtmllhnlyxnq,2016-09-16,04:59:45 PM,station$133,station$134,SXYYUV,medium,whber,4.32622,50.880833,95.676300578,whber,4.274541,50.890028,38.5895953757,2016,37,Friday,False,133,134,16.59,Wemmel,Wemmel
dexuotrdilceamm,2016-09-16,05:07:13 PM,station$147,station$105,SYXTUU,low,whber,4.356801,50.845658,634.1647398844,whber,4.672188,50.90353,50.6213872832,2016,37,Friday,False,147,105,17.07,Brussels,Herent
vypmzpjxzgmdrdt,2016-09-16,05:11:11 PM,station$130,station$106,SSUVUT,high,whber,4.360846,50.859663,640.2658959538,whber,4.373674,50.838943,142.6011560694,2016,37,Friday,False,130,106,17.11,Brussels,Brussels
bcrhfvgktwfafmx,2016-09-16,06:01:06 PM,station$192,station$214,SZZTSR,low,whber,4.465157,51.154114,31.9393063584,whber,4.482785,51.017648,306.5231213873,2016,37,Friday,False,192,214,18.01,Hove,Mechelen
bcyfcdfcfmkyjie,2016-09-16,06:01:19 PM,station$192,station$150,SZZTSR,low,whber,4.465157,51.154114,31.9393063584,whber,4.336531,50.835707,686.6156069364,2016,37,Friday,False,192,150,18.01,Hove,Brussels
asxqpnpnjmvtmvy,2016-09-16,07:33:30 PM,station$241,station$130,PTXAV,low,whber,5.327627,50.930822,180.598265896,whber,4.360846,50.859663,640.2658959538,2016,37,Friday,False,241,130,19.33,Hasselt,Brussels
yiaacoogxfjpaxm,2016-09-16,10:04:33 PM,station$544,station$634,ICWWY,low,whber,3.710675,51.035896,309.0144508671,whber,3.42551,50.892456,59.2456647399,2016,37,Friday,False,544,634,22.04,Gent,Waregem
ysksngtvgrfssog,2016-09-16,11:18:29 PM,station$361,station$281,ICYWYY,high,whber,4.86222,50.468794,202.1878612717,whber,5.566695,50.62455,269.1242774567,2016,37,Friday,False,361,281,23.18,Namur,Liege
nojxdixafwibwry,2016-09-17,01:44:57 AM,station$266,station$247,ICYUYZ,high,whber,4.715866,50.88228,351.9161849711,whber,5.050031,50.993341,84.9190751445,2016,37,Saturday,True,266,247,1.44,Leuven,Diest
eemlfxmitlwuwga,2016-09-17,01:45:08 AM,station$266,station$247,ICYUYZ,low,whber,4.715866,50.88228,351.9161849711,whber,5.050031,50.993341,84.9190751445,2016,37,Saturday,True,266,247,1.45,Leuven,Diest
urcfligpevagjop,2016-09-17,09:29:47 AM,station$150,station$406,ICYZAR,low,whber,4.336531,50.835707,686.6156069364,whber,5.809971,49.68053,85.7138728324,2016,37,Saturday,True,150,406,9.29,Brussels,Arlon
fynpgrjjptrcaos,2016-09-17,10:44:42 AM,station$150,station$266,ICZVAR,low,whber,4.336531,50.835707,686.6156069364,whber,4.715866,50.88228,351.9161849711,2016,37,Saturday,True,150,266,10.44,Brussels,Leuven
yjiipdmdlqrtudc,2016-09-17,10:45:02 AM,station$439,station$150,ICXZZA,low,whber,4.438567,50.40471,213.7456647399,whber,4.336531,50.835707,686.6156069364,2016,37,Saturday,True,439,150,10.45,Charleroi,Brussels
ktsfjnrrwnuaboi,2016-09-17,12:08:59 PM,station$458,station$459,LWVUZ,low,whber,4.564138,50.435246,16.4739884393,whber,4.584552,50.429529,16.4739884393,2016,37,Saturday,True,458,459,12.08,Farciennes,Aiseau
qrjtqudhrahyaoj,2016-09-17,12:09:05 PM,station$455,station$458,LWVUZ,low,whber,4.521861,50.410103,37.8786127168,whber,4.564138,50.435246,16.4739884393,2016,37,Saturday,True,455,458,12.09,Chatelet,Farciennes
opjpmnoueqcdyda,2016-09-17,12:30:56 PM,station$147,station$439,ICXZXX,medium,whber,4.356801,50.845658,634.1647398844,whber,4.438567,50.40471,213.7456647399,2016,37,Saturday,True,147,439,12.3,Brussels,Charleroi
dkhsybibtnnawvs,2016-09-17,02:22:53 PM,station$178,station$214,ICYAWV,low,whber,4.421101,51.2172,467.9826589595,whber,4.482785,51.017648,306.5231213873,2016,37,Saturday,True,178,214,14.22,Antwerpen,Mechelen
wudapsbitbpfbyn,2016-09-17,02:23:03 PM,station$178,station$214,SZZRRU,low,whber,4.421101,51.2172,467.9826589595,whber,4.482785,51.017648,306.5231213873,2016,37,Saturday,True,178,214,14.23,Antwerpen,Mechelen
gsbgbllvvzxgrnc,2016-09-17,05:25:53 PM,station$579,station$214,LSVS,high,whber,4.011094,51.003149,21.4335260116,whber,4.482785,51.017648,306.5231213873,2016,37,Saturday,True,579,214,17.25,Berlare,Mechelen
bpqidzwqchsoxny,2016-09-17,07:31:32 PM,station$248,station$241,ICZVYS,high,whber,5.497685,50.967057,39.4768786127,whber,5.327627,50.930822,180.598265896,2016,37,Saturday,True,248,241,19.31,Genk,Hasselt
isrvbyjpqfxeeck,2016-09-17,08:49:39 PM,station$361,station$462,ICXSXS,medium,whber,4.86222,50.468794,202.1878612717,whber,4.662632,50.45095,41.5289017341,2016,37,Saturday,True,361,462,20.49,Namur,Fosses-la-Ville
eaflbdgahyxovfx,2016-09-17,09:54:32 PM,station$590,station$130,ICXYYR,medium,whber,4.06894,51.143398,39.1184971098,whber,4.360846,50.859663,640.2658959538,2016,37,Saturday,True,590,130,21.54,Waasmunster,Brussels
tfvyofocdqyzocu,2016-09-17,10:01:08 PM,station$525,station$150,ICZVAS,high,whber,3.216726,51.197226,164.4190751445,whber,4.336531,50.835707,686.6156069364,2016,37,Saturday,True,525,150,22.01,Brugge,Brussels
fkpskgmjjuzjzno,2016-09-17,10:01:32 PM,station$150,station$177,ICXUAT,high,whber,4.336531,50.835707,686.6156069364,whber,4.482076,50.896456,171.0202312139,2016,37,Saturday,True,150,177,22.01,Brussels,Zaventem
pfwcllomygdvgeh,2016-09-17,10:02:46 PM,station$544,station$590,ICTWY,low,whber,3.710675,51.035896,309.0144508671,whber,4.06894,51.143398,39.1184971098,2016,37,Saturday,True,544,590,22.02,Gent,Waasmunster
jalcfqupitzjqtj,2016-09-18,10:41:16 AM,station$266,station$130,ICZVXY,medium,whber,4.715866,50.88228,351.9161849711,whber,4.360846,50.859663,640.2658959538,2016,37,Sunday,True,266,130,10.41,Leuven,Brussels
bzfydhhnfpicexl,2016-09-18,12:13:37 PM,station$185,station$188,ICZSXY,high,whber,4.432221,51.19923,421.6445086705,whber,4.390259,51.197828,71.1936416185,2016,37,Sunday,True,185,188,12.13,Antwerpen,Antwerpen
knldboxayqtsmfy,2016-09-18,12:13:45 PM,station$188,station$592,ICZSXY,high,whber,4.390259,51.197828,71.1936416185,whber,4.142966,51.171472,127.5838150289,2016,37,Sunday,True,188,592,12.13,Antwerpen,Sint-Niklaas
bilvnrgyyxvcicv,2016-09-18,12:13:48 PM,station$592,station$588,ICZSXY,high,whber,4.142966,51.171472,127.5838150289,whber,3.987794,51.108062,103.9566473988,2016,37,Sunday,True,592,588,12.13,Sint-Niklaas,Lokeren
afifbiwowqlydmf,2016-09-18,12:13:53 PM,station$588,station$571,ICZSXY,high,whber,3.987794,51.108062,103.9566473988,whber,3.740591,51.056365,80.5346820809,2016,37,Sunday,True,588,571,12.13,Lokeren,Ledeberg
seiwzdysmdjxvnl,2016-09-18,12:13:58 PM,station$571,station$544,ICZSXY,high,whber,3.740591,51.056365,80.5346820809,whber,3.710675,51.035896,309.0144508671,2016,37,Sunday,True,571,544,12.13,Ledeberg,Gent
uzmqqpchimxgupb,2016-09-18,02:01:47 PM,station$613,station$514,LWSUW,high,whber,3.872328,50.771137,90.1705202312,whber,3.777429,50.626932,66.2947976879,2016,37,Sunday,True,613,514,14.01,Geraardsbergen,Ath
fwpssvqgzdaorwc,2016-09-18,05:08:14 PM,station$543,station$525,ICZSZT,medium,whber,2.925809,51.228212,59.8959537572,whber,3.216726,51.197226,164.4190751445,2016,37,Sunday,True,543,525,17.08,Ostend,Brugge
ezparomqdduiwqv,2016-09-18,05:08:51 PM,station$543,station$544,ICZSZT,medium,whber,2.925809,51.228212,59.8959537572,whber,3.710675,51.035896,309.0144508671,2016,37,Sunday,True,543,544,17.08,Ostend,Gent
brujkpngtqjoysb,2016-09-18,05:20:29 PM,station$553,station$544,ICXUZT,high,whber,2.65277,51.079197,19.823699422,whber,3.710675,51.035896,309.0144508671,2016,37,Sunday,True,553,544,17.2,Veurne,Gent
plhbclqiimaebbe,2016-09-18,05:20:41 PM,station$553,station$552,ICXUZT,medium,whber,2.65277,51.079197,19.823699422,whber,2.66994,51.073867,19.823699422,2016,37,Sunday,True,553,552,17.2,Veurne,Veurne
aujrxlmlpzdbkcm,2016-09-18,05:20:45 PM,station$552,station$556,ICXUZT,medium,whber,2.66994,51.073867,19.823699422,whber,2.868943,51.032723,19.823699422,2016,37,Sunday,True,552,556,17.2,Veurne,Diksmuide
uvlzlfwxosztbdm,2016-09-18,05:20:53 PM,station$549,station$550,ICXUZT,high,whber,3.127212,51.025163,53.0953757225,whber,3.330341,50.990842,19.8901734104,2016,37,Sunday,True,549,550,17.2,Lichtervelde,Tielt
zfsqtflrejpekil,2016-09-18,05:20:57 PM,station$550,station$548,ICXUZT,high,whber,3.330341,50.990842,19.8901734104,whber,3.534432,50.978258,44.7225433526,2016,37,Sunday,True,550,548,17.2,Tielt,Deinze
uafxtsedgnrsnnu,2016-09-18,05:21:02 PM,station$544,station$582,ICXUZT,medium,whber,3.710675,51.035896,309.0144508671,whber,3.881883,51.001603,74.6069364162,2016,37,Sunday,True,544,582,17.21,Gent,Wetteren
kpgrpmdnfkwbebc,2016-09-18,05:29:08 PM,station$130,station$147,SSUVSS,low,whber,4.360846,50.859663,640.2658959538,whber,4.356801,50.845658,634.1647398844,2016,37,Sunday,True,130,147,17.29,Brussels,Brussels
bcoyivpsynxopzz,2016-09-18,05:49:02 PM,station$150,station$164,SYXTSS,medium,whber,4.336531,50.835707,686.6156069364,whber,4.258558,50.751577,49.0549132948,2016,37,Sunday,True,150,164,17.49,Brussels,Halle
meazhyilpbywcwo,2016-09-18,06:35:38 PM,station$544,station$583,LSUT,low,whber,3.710675,51.035896,309.0144508671,whber,3.829593,50.99175,23.0028901734,2016,37,Sunday,True,544,583,18.35,Gent,Melle
